severity,issue_type,track_id,title,artist,details,suggested_fix
medium,embedding_missing,9ebc7fe590b2913879615f8115c3b246b2378009d887905e60297d92b310f608,"I am not a woman, I'm a god",Halsey,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,b19419c078db53ec46afb37e1f50f7a13b807ee4e2c2b6065528f690b616890f,Nightmare,Halsey,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,b19419c078db53ec46afb37e1f50f7a13b807ee4e2c2b6065528f690b616890f,Nightmare,Halsey,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,6894128e0750086e1ed343b6b4188527c5e726eff7c791a69f1cd8022791301b,Without Me,Halsey,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,6894128e0750086e1ed343b6b4188527c5e726eff7c791a69f1cd8022791301b,Without Me,Halsey,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,f9f504f9b73657ba15efd07a2fa53f42667fc95d5aa25ca05ff2201b48587118,You should be sad,Halsey,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,f9f504f9b73657ba15efd07a2fa53f42667fc95d5aa25ca05ff2201b48587118,You should be sad,Halsey,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,bd5673775738546ab56aad350854720239994d45e33942f6f4ce2deecca38e44,As It Was,Harry Styles,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,bd5673775738546ab56aad350854720239994d45e33942f6f4ce2deecca38e44,As It Was,Harry Styles,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,58a4468f827ad751417cddd05ee41453f17899deefb2494d4c3e6c085c6dd71b,Take Me to Church,Hozier,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,58a4468f827ad751417cddd05ee41453f17899deefb2494d4c3e6c085c6dd71b,Take Me to Church,Hozier,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,bee59dfc76b1dbd7195714daa739f6ad208929fc37c051b0da246b37bd2a0b78,Team,Iggy Azalea,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,bee59dfc76b1dbd7195714daa739f6ad208929fc37c051b0da246b37bd2a0b78,Team,Iggy Azalea,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,1f6cd868f9ef683b59dc2aabd3680d083a99e23a6e918610bb07bf726e016f69,Magnetic,ILLIT,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,1f6cd868f9ef683b59dc2aabd3680d083a99e23a6e918610bb07bf726e016f69,Magnetic,ILLIT,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,4c75b36e77c8a4d36c7934335bea6ccad6985e8609fbbacfbb33c134eb60739c,Believer,Imagine Dragons,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,4c75b36e77c8a4d36c7934335bea6ccad6985e8609fbbacfbb33c134eb60739c,Believer,Imagine Dragons,BPM not analyzed.,Generate embedding when library grows
high,partial_tags,08daf2399d5fd370ef5d74a3e0ba5ad2832e943b9f296c58a85af0539dcdd75f,Natural,Imagine Dragons,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Re-run LLM batch or manual review
medium,missing_bpm,08daf2399d5fd370ef5d74a3e0ba5ad2832e943b9f296c58a85af0539dcdd75f,Natural,Imagine Dragons,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Run Essentia/librosa analysis pipeline
medium,low_confidence_tags,08daf2399d5fd370ef5d74a3e0ba5ad2832e943b9f296c58a85af0539dcdd75f,Natural,Imagine Dragons,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Review tags and increase confidence sources
medium,embedding_missing,08daf2399d5fd370ef5d74a3e0ba5ad2832e943b9f296c58a85af0539dcdd75f,Natural,Imagine Dragons,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Generate embedding when library grows
medium,missing_bpm,3c3f318b9b9206a30238154292d9517510660c3b8ca4070470e27be8989c553a,On Top Of The World,Imagine Dragons,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,3c3f318b9b9206a30238154292d9517510660c3b8ca4070470e27be8989c553a,On Top Of The World,Imagine Dragons,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,4fc2e87818888278471850821d175192f313a141531437c09b431b6a4f0a4c50,Enemy,Imagine Dragons;JID;英雄联盟,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,4fc2e87818888278471850821d175192f313a141531437c09b431b6a4f0a4c50,Enemy,Imagine Dragons;JID;英雄联盟,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,746c5d205da3c2fbe98f7e60e9443c7c35668569f6cb525ed6307ff91a34cf11,CAKE,ITZY,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,746c5d205da3c2fbe98f7e60e9443c7c35668569f6cb525ed6307ff91a34cf11,CAKE,ITZY,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,1f68b26967c49b53c0f1e38a0c570510882cee5832840d95fdd13571640fcc7d,Accendio,IVE,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,1f68b26967c49b53c0f1e38a0c570510882cee5832840d95fdd13571640fcc7d,Accendio,IVE,BPM not analyzed.,Generate embedding when library grows
medium,suspicious_artist_match,1f68b26967c49b53c0f1e38a0c570510882cee5832840d95fdd13571640fcc7d,Accendio,IVE,BPM not analyzed.,Verify artist token matching rules
medium,missing_bpm,214d22a112735c1abdb2cd9fc97c05ce9f9ae9f51bee3de48c8c11de35fbd735,Baddie,IVE,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,214d22a112735c1abdb2cd9fc97c05ce9f9ae9f51bee3de48c8c11de35fbd735,Baddie,IVE,BPM not analyzed.,Generate embedding when library grows
medium,duplicate_suspect,214d22a112735c1abdb2cd9fc97c05ce9f9ae9f51bee3de48c8c11de35fbd735,Baddie,IVE,BPM not analyzed.,Dedupe by file_hash / AcoustID
medium,suspicious_artist_match,214d22a112735c1abdb2cd9fc97c05ce9f9ae9f51bee3de48c8c11de35fbd735,Baddie,IVE,BPM not analyzed.,Verify artist token matching rules
medium,missing_bpm,f712086732d3f64b85d72edec00bc01be17b909ac64b6b199c9174d7bc437eee,Baddie,IVE,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,f712086732d3f64b85d72edec00bc01be17b909ac64b6b199c9174d7bc437eee,Baddie,IVE,BPM not analyzed.,Generate embedding when library grows
medium,duplicate_suspect,f712086732d3f64b85d72edec00bc01be17b909ac64b6b199c9174d7bc437eee,Baddie,IVE,BPM not analyzed.,Dedupe by file_hash / AcoustID
medium,suspicious_artist_match,f712086732d3f64b85d72edec00bc01be17b909ac64b6b199c9174d7bc437eee,Baddie,IVE,BPM not analyzed.,Verify artist token matching rules
medium,missing_bpm,22bf688c02b4479697c321f7ef7145cd6f437ad6ce3143a1cd4dc2464dc6bb61,Either Way,IVE,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,22bf688c02b4479697c321f7ef7145cd6f437ad6ce3143a1cd4dc2464dc6bb61,Either Way,IVE,BPM not analyzed.,Generate embedding when library grows
medium,suspicious_artist_match,22bf688c02b4479697c321f7ef7145cd6f437ad6ce3143a1cd4dc2464dc6bb61,Either Way,IVE,BPM not analyzed.,Verify artist token matching rules
medium,missing_bpm,91f119be06b18ef5302614d2831e596a9f97647ed55f75120d41320f99bb5f7e,I AM,IVE,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,91f119be06b18ef5302614d2831e596a9f97647ed55f75120d41320f99bb5f7e,I AM,IVE,BPM not analyzed.,Generate embedding when library grows
medium,duplicate_suspect,91f119be06b18ef5302614d2831e596a9f97647ed55f75120d41320f99bb5f7e,I AM,IVE,BPM not analyzed.,Dedupe by file_hash / AcoustID
medium,suspicious_artist_match,91f119be06b18ef5302614d2831e596a9f97647ed55f75120d41320f99bb5f7e,I AM,IVE,BPM not analyzed.,Verify artist token matching rules
medium,missing_bpm,c00420cdb2665db25dc55d46e79fd9dddfb4363380915c55fed2c6e13ccf49a5,I AM,IVE,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,c00420cdb2665db25dc55d46e79fd9dddfb4363380915c55fed2c6e13ccf49a5,I AM,IVE,BPM not analyzed.,Generate embedding when library grows
medium,duplicate_suspect,c00420cdb2665db25dc55d46e79fd9dddfb4363380915c55fed2c6e13ccf49a5,I AM,IVE,BPM not analyzed.,Dedupe by file_hash / AcoustID
medium,suspicious_artist_match,c00420cdb2665db25dc55d46e79fd9dddfb4363380915c55fed2c6e13ccf49a5,I AM,IVE,BPM not analyzed.,Verify artist token matching rules
medium,missing_bpm,8834ab4018bb398955592fcf46add07e508911c5d95abdbf63422871ddbd7b52,Kitsch,IVE,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,8834ab4018bb398955592fcf46add07e508911c5d95abdbf63422871ddbd7b52,Kitsch,IVE,BPM not analyzed.,Generate embedding when library grows
medium,suspicious_artist_match,8834ab4018bb398955592fcf46add07e508911c5d95abdbf63422871ddbd7b52,Kitsch,IVE,BPM not analyzed.,Verify artist token matching rules
medium,missing_bpm,28e6d8ed3a903ee5e28ccd9d9ca69998b4f99125b86b7b218368d6c835a0deef,like JENNIE,JENNIE,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,28e6d8ed3a903ee5e28ccd9d9ca69998b4f99125b86b7b218368d6c835a0deef,like JENNIE,JENNIE,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,ab3b98427d0942d800df4cc6b5c71ab32c67c3b441745c515cd01a1ee067dd2c,Mantra (Explicit),JENNIE,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,ab3b98427d0942d800df4cc6b5c71ab32c67c3b441745c515cd01a1ee067dd2c,Mantra (Explicit),JENNIE,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,18dbac1f27aadb92ee7a57479c1eb4e7201bbfd5cd334f67428eca875d26df92,SOLO,JENNIE,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,18dbac1f27aadb92ee7a57479c1eb4e7201bbfd5cd334f67428eca875d26df92,SOLO,JENNIE,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,103073e0ea3cd0fd081ed1e818be574a073e37b7ce6a6c099f8339df398db526,You & Me,JENNIE,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,103073e0ea3cd0fd081ed1e818be574a073e37b7ce6a6c099f8339df398db526,You & Me,JENNIE,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,5d429221b5510f4fa7c9ed9eb5be2e79753f5e51ea525e8b32990218960fa501,ZEN (Explicit),JENNIE,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,5d429221b5510f4fa7c9ed9eb5be2e79753f5e51ea525e8b32990218960fa501,ZEN (Explicit),JENNIE,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,a9aa015869302b77e27ba814c128ac7f8e86277be6b4cc2922e2cea771388f96,ExtraL,JENNIE;Doechii,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,a9aa015869302b77e27ba814c128ac7f8e86277be6b4cc2922e2cea771388f96,ExtraL,JENNIE;Doechii,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,f5d0f0cfab0b8bd175c72951196963d43279e2fb82c9255ddf645bd5cc151efc,Love Hangover (feat. Dominic Fike)(Explicit),JENNIE;Dominic Fike,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,f5d0f0cfab0b8bd175c72951196963d43279e2fb82c9255ddf645bd5cc151efc,Love Hangover (feat. Dominic Fike)(Explicit),JENNIE;Dominic Fike,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,b7c1c603e9ee22c8f7fac65648580109edd5d1e30d967b8371fece1b93e14cf1,Like Crazy,Jimin,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,b7c1c603e9ee22c8f7fac65648580109edd5d1e30d967b8371fece1b93e14cf1,Like Crazy,Jimin,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,67a3c55a26a68c9ed58f9803e612b738777affee59c0d0e37d4e423a06f7e755,All Eyes On Me,JISOO,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,67a3c55a26a68c9ed58f9803e612b738777affee59c0d0e37d4e423a06f7e755,All Eyes On Me,JISOO,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,1afd6bf7e15b79ab3c791a533cc7428bffabbc337793128f38e7cbabac7b7d4b,earthquake,JISOO,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,1afd6bf7e15b79ab3c791a533cc7428bffabbc337793128f38e7cbabac7b7d4b,earthquake,JISOO,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,8f14e615758e61d62446772b770f22b0b32d6a4808aef7d7e68691dd06836b04,꽃 (FLOWER),JISOO,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,8f14e615758e61d62446772b770f22b0b32d6a4808aef7d7e68691dd06836b04,꽃 (FLOWER),JISOO,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,468c9fc7eeedf8b07bb15f7a040a0404dbe946fa550b3f463751ff92c7daa361,Life's A Mess (Explicit),Juice WRLD;Halsey,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,468c9fc7eeedf8b07bb15f7a040a0404dbe946fa550b3f463751ff92c7daa361,Life's A Mess (Explicit),Juice WRLD;Halsey,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,575f4faec4e91da5eb49706e4ba3740e65d2bac35c11ec6c8acbd2d27fe4c8ca,3D,Jung Kook,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,575f4faec4e91da5eb49706e4ba3740e65d2bac35c11ec6c8acbd2d27fe4c8ca,3D,Jung Kook,BPM not analyzed.,Generate embedding when library grows
high,missing_vibe,8ec98c855023186c76d68a5aad4eaebb76ca78f84791230b526cf9ea8a8ed91b,Seven (Shadw Edit),Jung Kook、Latto、MK (JPN),No vibe tags. BPM not analyzed.,Assign 2-4 vibe tags from dictionary
medium,missing_bpm,8ec98c855023186c76d68a5aad4eaebb76ca78f84791230b526cf9ea8a8ed91b,Seven (Shadw Edit),Jung Kook、Latto、MK (JPN),No vibe tags. BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,8ec98c855023186c76d68a5aad4eaebb76ca78f84791230b526cf9ea8a8ed91b,Seven (Shadw Edit),Jung Kook、Latto、MK (JPN),No vibe tags. BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,02799b14bf0c47d8fc519a1636f3fc1a69d42bca771778850baabe9bdf551268,golden hour,JVKE,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,02799b14bf0c47d8fc519a1636f3fc1a69d42bca771778850baabe9bdf551268,golden hour,JVKE,BPM not analyzed.,Generate embedding when library grows
high,partial_tags,b2413a2e1e74afd9ee9e7c3121521557dd5af6478caa2f1037f182e331b52a0c,Deeper Well,Kacey Musgraves,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Re-run LLM batch or manual review
medium,missing_bpm,b2413a2e1e74afd9ee9e7c3121521557dd5af6478caa2f1037f182e331b52a0c,Deeper Well,Kacey Musgraves,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Run Essentia/librosa analysis pipeline
medium,low_confidence_tags,b2413a2e1e74afd9ee9e7c3121521557dd5af6478caa2f1037f182e331b52a0c,Deeper Well,Kacey Musgraves,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Review tags and increase confidence sources
medium,embedding_missing,b2413a2e1e74afd9ee9e7c3121521557dd5af6478caa2f1037f182e331b52a0c,Deeper Well,Kacey Musgraves,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Generate embedding when library grows
high,partial_tags,aed85c9e80da51b36a25b7063e81ae788f230bcfc2b469a7099d4c920fc98453,justified,Kacey Musgraves,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Re-run LLM batch or manual review
medium,missing_bpm,aed85c9e80da51b36a25b7063e81ae788f230bcfc2b469a7099d4c920fc98453,justified,Kacey Musgraves,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Run Essentia/librosa analysis pipeline
medium,low_confidence_tags,aed85c9e80da51b36a25b7063e81ae788f230bcfc2b469a7099d4c920fc98453,justified,Kacey Musgraves,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Review tags and increase confidence sources
medium,embedding_missing,aed85c9e80da51b36a25b7063e81ae788f230bcfc2b469a7099d4c920fc98453,justified,Kacey Musgraves,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Generate embedding when library grows
medium,missing_bpm,db9d0d9abd23cf826f54722c44230ec1bb6b43af4bb18ab85c143dbf7b252403,Strangers,Kenya Grace,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,db9d0d9abd23cf826f54722c44230ec1bb6b43af4bb18ab85c143dbf7b252403,Strangers,Kenya Grace,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,41c7daefe6feb611b461346dad8970f7061b0ef6c7eea7b23373f9470b72dd10,Don't Play,KSI;Anne-Marie;Digital Farm Animals,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,41c7daefe6feb611b461346dad8970f7061b0ef6c7eea7b23373f9470b72dd10,Don't Play,KSI;Anne-Marie;Digital Farm Animals,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,f0de9677a23cf0e7f00d4fa0bee396f3e938950d5c7ae933bbcddf62b42c0ed4,Padam Padam,Kylie Minogue,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,f0de9677a23cf0e7f00d4fa0bee396f3e938950d5c7ae933bbcddf62b42c0ed4,Padam Padam,Kylie Minogue,BPM not analyzed.,Generate embedding when library grows
high,partial_tags,0371753662ca651ed824d209c1dbc06c3e48cb88f79e837b6b6bfae78c2de0f7,小城夏天,LBI利比,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Re-run LLM batch or manual review
medium,missing_bpm,0371753662ca651ed824d209c1dbc06c3e48cb88f79e837b6b6bfae78c2de0f7,小城夏天,LBI利比,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Run Essentia/librosa analysis pipeline
medium,low_confidence_tags,0371753662ca651ed824d209c1dbc06c3e48cb88f79e837b6b6bfae78c2de0f7,小城夏天,LBI利比,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Review tags and increase confidence sources
medium,embedding_missing,0371753662ca651ed824d209c1dbc06c3e48cb88f79e837b6b6bfae78c2de0f7,小城夏天,LBI利比,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Generate embedding when library grows
medium,missing_bpm,91efe7fec2155c3c8da5e6767c372404b47458d4b216e10cc6e11ededb2fd07f,CRAZY,LE SSERAFIM,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,91efe7fec2155c3c8da5e6767c372404b47458d4b216e10cc6e11ededb2fd07f,CRAZY,LE SSERAFIM,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,e3810e0d826a6affd5c8247cfda9bd92fb00408fcef8d2ebb3dabbdd266dc77e,EASY,LE SSERAFIM,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,e3810e0d826a6affd5c8247cfda9bd92fb00408fcef8d2ebb3dabbdd266dc77e,EASY,LE SSERAFIM,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,af5f708f8c30b91739fd6e40a55897f15e3a3d19788c0d3ea0fa403b1a1e65cc,"Eve, Psyche & the Bluebeard's wife (English Ver.)",LE SSERAFIM,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,af5f708f8c30b91739fd6e40a55897f15e3a3d19788c0d3ea0fa403b1a1e65cc,"Eve, Psyche & the Bluebeard's wife (English Ver.)",LE SSERAFIM,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,8499eb86382964f528e54780738395ec4b2a71abe993d656f130775794819c76,Perfect Night,LE SSERAFIM,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,8499eb86382964f528e54780738395ec4b2a71abe993d656f130775794819c76,Perfect Night,LE SSERAFIM,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,9cd7463fb9e10d210462310114993247f7c546585eedf1e4f5cbb2c5b39daedb,Smart,LE SSERAFIM,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,9cd7463fb9e10d210462310114993247f7c546585eedf1e4f5cbb2c5b39daedb,Smart,LE SSERAFIM,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,a98415dec826983366cc73bded6fe8f971026c4ca97b0d38ca82f905aadba606,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM;Nile Rodgers,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,a98415dec826983366cc73bded6fe8f971026c4ca97b0d38ca82f905aadba606,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM;Nile Rodgers,BPM not analyzed.,Generate embedding when library grows
high,missing_vibe,3ad6b9ba9f7bec411fd51b4dc515752ce2597e08dfcb6a358448797bea1fa1b8,Before You Go,Lewis Capaldi,No vibe tags. BPM not analyzed.,Assign 2-4 vibe tags from dictionary
medium,missing_bpm,3ad6b9ba9f7bec411fd51b4dc515752ce2597e08dfcb6a358448797bea1fa1b8,Before You Go,Lewis Capaldi,No vibe tags. BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,3ad6b9ba9f7bec411fd51b4dc515752ce2597e08dfcb6a358448797bea1fa1b8,Before You Go,Lewis Capaldi,No vibe tags. BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,0ea1a7a7834f15aafd4cb0c93dae81738cf685ad126066c4866ea90d5f38e975,Someone You Loved,Lewis Capaldi,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,0ea1a7a7834f15aafd4cb0c93dae81738cf685ad126066c4866ea90d5f38e975,Someone You Loved,Lewis Capaldi,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,2cdf613e5978e93baf4b1505297d681b25b3d251edf64908f108edcffa6ade4e,MONTERO (Call Me By Your Name),Lil Nas X,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,2cdf613e5978e93baf4b1505297d681b25b3d251edf64908f108edcffa6ade4e,MONTERO (Call Me By Your Name),Lil Nas X,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,2e80b575f8a3e2d73d1557a203aea37088cc064ec05a2d2ad6bdf3bd9407ec98,INDUSTRY BABY (Explicit),Lil Nas X;Jack Harlow,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,2e80b575f8a3e2d73d1557a203aea37088cc064ec05a2d2ad6bdf3bd9407ec98,INDUSTRY BABY (Explicit),Lil Nas X;Jack Harlow,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,505b84bb739053b4cca80d92f19b73f3eb7f8bd8d2ff14518ddeb44e07025d35,LALISA,LISA,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,505b84bb739053b4cca80d92f19b73f3eb7f8bd8d2ff14518ddeb44e07025d35,LALISA,LISA,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,dd0abd9c23c7694068b35a2b5d06f9e9ec89b2249b77717b61406c8f00e7284c,MONEY,LISA,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,dd0abd9c23c7694068b35a2b5d06f9e9ec89b2249b77717b61406c8f00e7284c,MONEY,LISA,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,7b6250cbecd5982608a319bd98d96a4f109731bbcb9f411a9aea39d2e42992b1,Moonlit Floor,LISA,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,7b6250cbecd5982608a319bd98d96a4f109731bbcb9f411a9aea39d2e42992b1,Moonlit Floor,LISA,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,09723ac1dc6da6bf08163de517ae5bdb15d6bda46e03077b7d20892e6d4f2507,Born Again ft. Doja Cat & RAYE,LISA;Doja Cat;RAYE,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,09723ac1dc6da6bf08163de517ae5bdb15d6bda46e03077b7d20892e6d4f2507,Born Again ft. Doja Cat & RAYE,LISA;Doja Cat;RAYE,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,f9ec0752aec6529736429c4fca5d9eb0adbdbe62102e3bced9ccd347aafe64a1,New Woman (ft. ROSALíA),LISA;ROSALÍA,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,f9ec0752aec6529736429c4fca5d9eb0adbdbe62102e3bced9ccd347aafe64a1,New Woman (ft. ROSALíA),LISA;ROSALÍA,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,79e21b7a1f723ed2cf72b667bd0020a9f59d7ee6e40ed3572de26a207c222999,Fast Car,Luke Combs,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,79e21b7a1f723ed2cf72b667bd0020a9f59d7ee6e40ed3572de26a207c222999,Fast Car,Luke Combs,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,b17f031353ab4ade2d65616e14376b063f65ceda16234b663004b319922bef40,15 MINUTES,Madison Beer,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,b17f031353ab4ade2d65616e14376b063f65ceda16234b663004b319922bef40,15 MINUTES,Madison Beer,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,bc2527f3cfaf49c15af2993ab35b5e0cabfd7325fe2e435ec878e208e6c19a34,Baby,Madison Beer,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,bc2527f3cfaf49c15af2993ab35b5e0cabfd7325fe2e435ec878e208e6c19a34,Baby,Madison Beer,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,f9b5cc0f4c79ebf9e7257bdc04e6fba312d6f39c03fa2aed60c25557c83fada8,BOYSHIT,Madison Beer,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,f9b5cc0f4c79ebf9e7257bdc04e6fba312d6f39c03fa2aed60c25557c83fada8,BOYSHIT,Madison Beer,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,138d1a69b88ec834c22b5a045c0f4410a6a67af50299c1785b9a871d951963ef,Home To Another One,Madison Beer,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,138d1a69b88ec834c22b5a045c0f4410a6a67af50299c1785b9a871d951963ef,Home To Another One,Madison Beer,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,f8d19330d4725bcc59b1e727dd8cecdfc5dc687dd93e8d52fa21ad22879609ec,Reckless,Madison Beer,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,f8d19330d4725bcc59b1e727dd8cecdfc5dc687dd93e8d52fa21ad22879609ec,Reckless,Madison Beer,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,9bfac01774ee50b0f20036ab7d6ed71de1790a4c20b77b68b4143011ab4ce061,Sweet Relief,Madison Beer,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,9bfac01774ee50b0f20036ab7d6ed71de1790a4c20b77b68b4143011ab4ce061,Sweet Relief,Madison Beer,BPM not analyzed.,Generate embedding when library grows
